truck_id,timestamp,gps_lat,gps_lon,temperature_c,humidity_percent,battery_level_percent,shock_event,refrigeration_status,cold_chain_status,engine_status,event_type,alert_level,nearby_charger_available,distance_to_next_charger_km
TRUCK_098,2025-06-27T13:08:33.788748,12.044132,89.922235,0.12,42.43,37.18,False,On,OVERCOOLED,On,normal,none,,
TRUCK_039,2025-06-27T13:08:43.788748,34.893913,84.504672,19.21,77.83,79.74,False,On,NORMAL,On,normal,none,,
TRUCK_059,2025-06-27T13:08:50.788748,10.25661,91.546753,9.67,46.36,25.7,False,On,BREACH,On,normal,none,True,34.95
TRUCK_030,2025-06-27T13:08:52.788748,17.460318,93.930083,6.1,67.07,65.34,False,On,NORMAL,On,normal,none,,
TRUCK_060,2025-06-27T13:08:54.788748,9.449304,76.521853,9.99,48.81,21.3,False,On,BREACH,On,normal,none,,
TRUCK_036,2025-06-27T13:09:06.788748,30.831633,84.215225,1.01,72.32,51.42,False,On,OVERCOOLED,On,normal,none,False,36.32
TRUCK_023,2025-06-27T13:09:15.788748,10.141465,93.793069,6.73,76.71,89.72,False,On,NORMAL,On,normal,none,,
TRUCK_079,2025-06-27T13:09:24.788748,29.82617,72.532363,5.77,76.23,53.76,False,On,NORMAL,On,normal,none,,
TRUCK_057,2025-06-27T13:09:28.788748,26.36489,82.371387,5.93,57.29,89.7,False,On,NORMAL,On,normal,none,False,31.52
TRUCK_012,2025-06-27T13:09:31.788748,19.378363,74.389724,7.67,66.36,3.8,False,On,NORMAL,Stalled,fault,medium,False,25.3
TRUCK_066,2025-06-27T13:09:47.788748,22.030301,69.04905,3.88,72.48,64.27,False,On,NORMAL,On,normal,none,True,32.15
TRUCK_006,2025-06-27T13:09:52.788748,21.522935,69.449053,5.89,76.91,25.92,False,On,NORMAL,On,normal,none,,
TRUCK_007,2025-06-27T13:09:52.788748,12.026005,94.640403,4.5,66.39,53.78,False,On,NORMAL,On,normal,none,,
TRUCK_011,2025-06-27T13:10:04.788748,12.175262,79.82292,0.53,47.48,1.24,False,On,OVERCOOLED,On,fault,medium,,
TRUCK_081,2025-06-27T13:10:05.788748,20.052959,82.261758,2.88,47.68,77.09,False,On,NORMAL,On,normal,none,,
TRUCK_014,2025-06-27T13:10:07.788748,37.220866,96.919745,8.8,76.04,87.28,False,On,BREACH,On,normal,none,False,35.79
TRUCK_092,2025-06-27T13:10:07.788748,26.199584,93.119784,0.43,74.45,25.62,False,On,OVERCOOLED,On,normal,none,False,33.35
TRUCK_003,2025-06-27T13:10:09.788748,27.519007,74.737176,2.99,42.54,99.6,False,On,NORMAL,On,normal,none,,
TRUCK_038,2025-06-27T13:10:10.788748,11.136393,69.054953,7.61,59.28,34.94,False,On,NORMAL,On,normal,none,,
TRUCK_053,2025-06-27T13:10:17.788748,24.128368,83.338893,3.98,54.79,88.47,False,On,NORMAL,On,normal,none,,
TRUCK_091,2025-06-27T13:10:23.788748,26.204098,88.798535,5.79,42.08,62.96,False,On,NORMAL,On,normal,none,True,20.56
TRUCK_094,2025-06-27T13:10:23.788748,19.377215,87.797824,6.95,64.0,20.62,False,Off,BREACH,On,normal,none,,
TRUCK_026,2025-06-27T13:10:31.788748,29.695023,68.845733,1.85,42.22,67.25,False,On,OVERCOOLED,On,normal,none,,
TRUCK_043,2025-06-27T13:10:33.788748,21.373848,74.889189,-18.5,68.7,90.53,False,On,OVERCOOLED,On,normal,none,,
TRUCK_070,2025-06-27T13:10:34.788748,12.615823,88.219183,9.36,53.16,48.73,False,On,BREACH,On,normal,none,,
TRUCK_065,2025-06-27T13:10:36.788748,25.334212,96.325538,25.32,71.35,40.23,False,On,BREACH,On,normal,none,True,10.65
TRUCK_027,2025-06-27T13:10:39.788748,23.338271,84.095549,8.78,52.59,12.47,False,On,BREACH,On,normal,none,True,37.89
TRUCK_073,2025-06-27T13:10:47.788748,13.453164,90.563274,19.13,56.09,69.06,False,On,NORMAL,On,normal,none,True,37.98
TRUCK_049,2025-06-27T13:10:52.788748,31.168209,69.350188,8.08,53.18,16.16,False,On,BREACH,On,normal,none,,
TRUCK_058,2025-06-27T13:10:54.788748,33.717856,93.063317,-14.37,58.76,85.51,False,On,BREACH,On,normal,none,True,9.59
TRUCK_048,2025-06-27T13:10:55.788748,36.228072,84.947354,-14.78,59.29,62.13,False,On,BREACH,On,normal,none,,
TRUCK_069,2025-06-27T13:10:56.788748,20.51269,77.321465,7.88,41.73,93.63,False,On,NORMAL,On,normal,none,,
TRUCK_061,2025-06-27T13:10:59.788748,24.240136,94.677719,-18.69,54.22,41.7,False,On,OVERCOOLED,Off,normal,none,True,27.77
TRUCK_080,2025-06-27T13:11:00.788748,24.638046,74.107898,6.76,55.18,71.07,False,On,NORMAL,On,normal,none,,
TRUCK_093,2025-06-27T13:11:03.788748,34.85126,72.405802,6.44,55.28,98.3,False,On,NORMAL,On,normal,none,,
TRUCK_096,2025-06-27T13:11:03.788748,30.576294,70.539917,0.9,41.24,57.92,False,On,OVERCOOLED,On,normal,none,,
TRUCK_034,2025-06-27T13:11:06.788748,17.101989,80.177514,21.54,75.13,16.15,False,On,NORMAL,On,rescuing,medium,False,35.05
TRUCK_033,2025-06-27T13:11:07.788748,19.334444,81.809023,1.76,69.16,97.33,False,On,OVERCOOLED,On,normal,none,False,10.35
TRUCK_050,2025-06-27T13:11:16.788748,30.540086,68.745322,1.67,52.67,82.14,False,On,OVERCOOLED,On,normal,none,,
TRUCK_001,2025-06-27T13:11:18.788748,13.016012,75.383322,8.91,74.65,36.97,False,On,BREACH,On,normal,none,True,26.09
TRUCK_008,2025-06-27T13:11:38.788748,26.394235,91.027927,2.7,73.58,95.51,False,On,NORMAL,On,normal,none,,
TRUCK_086,2025-06-27T13:11:48.788748,12.570399,77.458931,21.92,54.44,3.44,False,On,NORMAL,On,fault,medium,,
TRUCK_048,2025-06-27T13:12:21.788748,29.127704,70.843268,-15.69,54.22,53.22,False,On,NORMAL,On,normal,none,,
TRUCK_074,2025-06-27T13:12:22.788748,12.796849,78.193295,-18.48,60.66,26.67,False,On,OVERCOOLED,On,normal,none,,
TRUCK_075,2025-06-27T13:12:32.788748,24.230799,73.259794,2.85,47.15,70.53,False,On,NORMAL,On,normal,none,False,14.65
TRUCK_008,2025-06-27T13:12:35.788748,28.800727,93.008535,2.4,53.79,75.05,False,On,NORMAL,On,normal,none,,
TRUCK_035,2025-06-27T13:12:35.788748,27.765223,87.279664,9.04,65.82,78.35,False,On,BREACH,On,normal,none,True,39.6
TRUCK_084,2025-06-27T13:12:35.788748,29.874444,73.982747,8.08,51.31,31.99,False,On,BREACH,On,normal,none,,
TRUCK_054,2025-06-27T13:12:41.788748,20.734632,96.982528,5.03,64.85,44.44,False,On,NORMAL,On,normal,none,,
TRUCK_014,2025-06-27T13:12:46.788748,30.758573,71.643636,3.65,70.97,75.1,False,On,NORMAL,On,normal,none,False,37.52
TRUCK_028,2025-06-27T13:12:46.788748,35.322122,92.9219,-17.81,40.15,56.38,False,On,NORMAL,Off,normal,none,,
TRUCK_099,2025-06-27T13:12:50.788748,35.975793,96.138078,-17.95,62.7,83.68,False,On,NORMAL,On,normal,none,,
TRUCK_072,2025-06-27T13:12:55.788748,23.969264,84.228867,0.25,77.71,53.21,False,On,OVERCOOLED,On,normal,none,True,30.65
TRUCK_094,2025-06-27T13:13:06.788748,33.043933,88.048467,8.09,64.33,36.24,False,On,BREACH,On,normal,none,,
TRUCK_022,2025-06-27T13:13:15.788748,10.397336,95.681284,5.0,68.67,59.07,True,On,NORMAL,On,shock,low,,
TRUCK_039,2025-06-27T13:13:16.788748,34.466778,84.376358,22.86,42.73,27.79,True,On,NORMAL,On,normal,none,,
TRUCK_018,2025-06-27T13:13:51.788748,37.292766,85.604838,-14.13,77.83,55.17,False,On,BREACH,On,normal,none,,
TRUCK_083,2025-06-27T13:13:51.788748,14.465698,69.38658,9.1,56.42,41.39,False,On,BREACH,On,normal,none,,
TRUCK_026,2025-06-27T13:13:54.788748,29.963592,82.9876,7.12,56.73,66.38,False,On,NORMAL,On,normal,none,,
TRUCK_095,2025-06-27T13:14:04.788748,21.367469,79.821227,7.39,42.25,84.61,False,On,NORMAL,On,normal,none,,
TRUCK_086,2025-06-27T13:14:07.788748,22.661544,75.174649,20.39,62.98,72.06,True,On,NORMAL,On,normal,none,,
TRUCK_061,2025-06-27T13:14:19.788748,30.195094,89.673303,-13.59,59.02,44.19,False,On,BREACH,On,normal,none,False,14.94
TRUCK_062,2025-06-27T13:14:22.788748,14.826622,69.409775,6.68,76.81,77.28,False,On,NORMAL,On,normal,none,,
TRUCK_044,2025-06-27T13:14:25.788748,26.483046,90.97707,8.35,50.83,42.28,False,On,BREACH,On,normal,none,,
TRUCK_049,2025-06-27T13:14:34.788748,19.039075,74.828501,5.59,67.64,27.54,True,Off,BREACH,On,shock,low,,
TRUCK_079,2025-06-27T13:14:38.788748,27.543294,80.613728,7.55,57.26,19.47,False,On,NORMAL,On,normal,none,,
TRUCK_047,2025-06-27T13:14:49.788748,34.365596,89.167673,1.93,65.47,2.68,False,On,OVERCOOLED,On,fault,medium,,
TRUCK_029,2025-06-27T13:14:51.788748,19.528774,97.211726,22.97,71.88,97.23,False,On,NORMAL,On,normal,none,True,22.09
TRUCK_010,2025-06-27T13:14:54.788748,26.963785,85.849367,1.52,64.44,19.12,False,On,OVERCOOLED,On,normal,none,,
TRUCK_040,2025-06-27T13:15:09.788748,32.384982,83.765852,-18.17,58.89,25.77,False,On,OVERCOOLED,On,normal,none,,
TRUCK_004,2025-06-27T13:15:10.788748,36.347276,81.361187,21.59,66.63,79.54,False,On,NORMAL,On,normal,none,,
TRUCK_001,2025-06-27T13:15:23.788748,12.605088,86.354727,5.64,45.45,83.98,False,On,NORMAL,On,normal,none,True,23.19
TRUCK_069,2025-06-27T13:15:30.788748,34.93099,91.35636,9.82,75.71,47.24,False,On,BREACH,On,normal,none,,
TRUCK_016,2025-06-27T13:15:31.788748,27.737995,92.39382,1.16,47.26,22.89,False,On,OVERCOOLED,On,normal,none,,
TRUCK_043,2025-06-27T13:15:35.788748,17.628626,84.258702,-14.8,63.68,92.75,False,On,BREACH,On,normal,none,,
TRUCK_034,2025-06-27T13:15:39.788748,24.917062,96.61391,16.6,74.46,67.82,False,On,NORMAL,On,normal,none,False,23.13
TRUCK_087,2025-06-27T13:15:45.788748,8.85915,92.573761,5.02,61.1,26.35,False,On,NORMAL,On,normal,none,False,8.07
TRUCK_097,2025-06-27T13:15:48.788748,27.760922,83.488353,3.13,54.56,17.25,False,On,NORMAL,On,normal,none,,
TRUCK_009,2025-06-27T13:16:01.788748,24.349143,75.768915,1.35,54.1,68.49,False,On,OVERCOOLED,On,normal,none,,
TRUCK_081,2025-06-27T13:16:04.788748,15.419899,95.320455,4.27,67.18,48.32,False,On,NORMAL,On,normal,none,,
TRUCK_078,2025-06-27T13:16:14.788748,34.556134,82.265732,1.15,59.38,66.95,False,On,OVERCOOLED,On,normal,none,False,12.2
TRUCK_098,2025-06-27T13:16:15.788748,26.330852,87.150751,8.66,40.44,43.86,False,On,BREACH,Stalled,fault,high,,
TRUCK_037,2025-06-27T13:16:16.788748,27.098059,88.678921,9.77,59.68,59.76,False,On,BREACH,On,normal,none,,
TRUCK_100,2025-06-27T13:16:22.788748,21.93302,69.090731,0.33,45.42,62.85,False,On,OVERCOOLED,On,normal,none,True,41.76
TRUCK_068,2025-06-27T13:16:30.788748,21.89528,96.023925,9.12,49.15,51.05,False,On,BREACH,On,normal,none,True,6.17
TRUCK_066,2025-06-27T13:16:34.788748,27.340782,77.517404,0.62,55.08,35.77,False,On,OVERCOOLED,On,normal,none,True,23.29
TRUCK_064,2025-06-27T13:16:38.788748,33.305802,73.139027,25.43,47.65,70.62,False,On,BREACH,On,normal,none,True,40.13
TRUCK_023,2025-06-27T13:16:47.788748,12.97418,78.395151,4.07,54.2,71.94,False,On,NORMAL,On,normal,none,,
TRUCK_003,2025-06-27T13:16:48.788748,30.915185,88.252933,8.36,70.99,39.04,False,On,BREACH,On,normal,none,,
TRUCK_090,2025-06-27T13:16:49.788748,25.169272,77.807903,5.72,41.79,78.12,False,On,NORMAL,On,normal,none,False,25.55
TRUCK_030,2025-06-27T13:16:51.788748,32.932704,74.492064,7.04,68.99,77.18,False,On,NORMAL,On,normal,none,,
TRUCK_092,2025-06-27T13:16:55.788748,22.80366,89.462735,7.91,76.55,71.7,False,On,NORMAL,On,normal,none,True,31.75
TRUCK_085,2025-06-27T13:17:12.788748,31.156413,81.090389,2.52,76.67,53.95,False,On,NORMAL,On,normal,none,False,7.03
TRUCK_063,2025-06-27T13:17:17.788748,22.056211,84.518893,9.18,61.72,44.28,True,On,BREACH,On,normal,none,False,21.52
TRUCK_012,2025-06-27T13:17:23.788748,9.450761,94.245947,0.33,57.84,90.28,False,On,OVERCOOLED,On,normal,none,True,15.76
TRUCK_027,2025-06-27T13:17:27.788748,16.188802,91.533557,8.37,53.53,53.64,False,On,BREACH,On,normal,none,False,47.36
TRUCK_038,2025-06-27T13:17:27.788748,26.970622,70.723032,8.12,73.57,19.46,False,On,BREACH,Stalled,normal,none,,
TRUCK_058,2025-06-27T13:17:29.788748,21.499545,94.18205,-14.49,69.03,64.0,False,On,BREACH,On,normal,none,False,12.85
TRUCK_005,2025-06-27T13:17:35.788748,35.043911,74.344911,5.38,54.81,96.33,False,On,NORMAL,Off,normal,none,False,21.13
TRUCK_031,2025-06-27T13:17:35.788748,37.175526,83.300956,3.33,51.95,98.93,True,On,NORMAL,On,normal,none,False,42.24
TRUCK_076,2025-06-27T13:18:00.788748,27.58496,71.37628,7.33,65.26,76.3,False,On,NORMAL,On,normal,none,False,23.8
TRUCK_041,2025-06-27T13:18:11.788748,31.639517,75.247108,7.73,47.94,25.96,True,On,NORMAL,On,normal,none,,
TRUCK_046,2025-06-27T13:18:14.788748,21.345478,97.129748,6.15,73.25,33.03,False,On,NORMAL,On,normal,none,True,31.19
TRUCK_033,2025-06-27T13:18:18.788748,31.569837,73.847803,5.75,49.4,21.26,True,On,NORMAL,On,shock,low,True,19.92
TRUCK_006,2025-06-27T13:18:22.788748,37.09501,74.934611,1.69,77.46,13.0,False,On,OVERCOOLED,On,normal,none,,
TRUCK_056,2025-06-27T13:18:24.788748,17.141235,87.689844,13.38,60.11,86.92,False,On,OVERCOOLED,On,normal,none,,
TRUCK_067,2025-06-27T13:18:25.788748,11.73666,89.300082,1.24,54.06,87.1,False,On,OVERCOOLED,On,normal,none,False,43.05
TRUCK_015,2025-06-27T13:18:30.788748,29.283916,92.656148,-16.78,74.86,15.18,False,On,NORMAL,On,normal,none,False,40.37
TRUCK_013,2025-06-27T13:18:36.788748,28.172796,69.661274,26.17,76.56,41.25,True,On,BREACH,On,normal,none,True,18.67
TRUCK_024,2025-06-27T13:18:47.788748,34.718828,80.972294,-15.94,47.26,91.84,False,On,NORMAL,On,rescuing,medium,False,27.22
TRUCK_073,2025-06-27T13:18:52.788748,10.37642,82.49666,24.04,75.91,13.51,False,On,NORMAL,On,normal,none,False,12.72
TRUCK_052,2025-06-27T13:18:58.788748,12.023671,81.866148,7.51,56.01,19.02,False,On,NORMAL,On,normal,none,False,21.66
TRUCK_032,2025-06-27T13:19:01.788748,18.465358,85.022838,3.67,61.4,31.5,False,On,NORMAL,On,normal,none,,
TRUCK_089,2025-06-27T13:19:02.788748,22.139982,95.958357,8.78,52.71,51.86,True,On,BREACH,On,normal,none,True,34.87
TRUCK_077,2025-06-27T13:19:10.788748,15.582754,71.248194,9.64,43.99,72.8,False,On,BREACH,On,normal,none,,
TRUCK_020,2025-06-27T13:19:12.788748,24.548958,74.924257,2.92,58.81,88.25,False,On,NORMAL,On,normal,none,,
TRUCK_045,2025-06-27T13:19:16.788748,20.324993,94.255543,8.46,67.04,23.15,False,On,BREACH,On,normal,none,True,17.55
TRUCK_071,2025-06-27T13:19:22.788748,26.176546,80.415398,0.86,69.3,45.68,False,On,OVERCOOLED,On,normal,none,False,35.01
TRUCK_093,2025-06-27T13:19:26.788748,11.409972,81.60051,4.08,40.57,14.62,False,On,NORMAL,On,normal,none,,
TRUCK_057,2025-06-27T13:19:30.788748,13.472903,69.89433,3.8,74.62,65.45,True,On,NORMAL,On,normal,none,False,40.44
TRUCK_053,2025-06-27T13:19:34.788748,24.378608,96.624069,3.62,41.5,39.99,False,On,NORMAL,On,normal,none,,
TRUCK_059,2025-06-27T13:19:34.788748,20.836853,78.669327,6.28,61.0,21.79,False,On,NORMAL,On,normal,none,True,46.7
TRUCK_011,2025-06-27T13:19:40.788748,12.300859,74.283624,6.98,67.8,63.86,False,On,NORMAL,On,normal,none,,
TRUCK_007,2025-06-27T13:19:48.788748,24.62324,71.10189,9.38,74.0,44.41,False,Off,BREACH,On,normal,none,,
TRUCK_065,2025-06-27T13:19:49.788748,29.331003,89.675321,25.39,72.06,45.48,False,On,BREACH,On,normal,none,True,47.87
TRUCK_036,2025-06-27T13:19:50.788748,30.749222,85.114596,7.5,56.35,81.58,False,On,NORMAL,On,normal,none,False,23.86
TRUCK_055,2025-06-27T13:19:50.788748,36.026888,83.781005,0.04,55.25,28.11,False,On,OVERCOOLED,On,normal,none,False,41.7
TRUCK_096,2025-06-27T13:19:53.788748,28.476829,91.228702,8.14,52.53,42.67,False,On,BREACH,On,normal,none,,
TRUCK_017,2025-06-27T13:20:01.788748,10.215105,91.389084,0.97,74.12,12.78,False,On,OVERCOOLED,On,normal,none,,
TRUCK_002,2025-06-27T13:20:05.788748,10.953553,94.611087,3.94,76.96,33.81,False,On,NORMAL,On,normal,none,False,44.75
TRUCK_060,2025-06-27T13:20:09.788748,37.434604,82.200022,8.92,50.85,39.36,False,On,BREACH,On,normal,none,,
TRUCK_051,2025-06-27T13:20:11.788748,17.526058,91.701422,-18.07,47.98,65.38,False,On,OVERCOOLED,On,normal,none,False,25.44
TRUCK_050,2025-06-27T13:20:19.788748,9.74604,76.158177,2.32,66.08,76.61,False,On,NORMAL,On,normal,none,,
TRUCK_042,2025-06-27T13:20:33.788748,15.624547,84.593287,4.0,64.35,75.05,False,On,NORMAL,On,normal,none,False,8.47
TRUCK_025,2025-06-27T13:20:36.788748,18.703049,96.920213,1.96,50.73,11.67,False,On,OVERCOOLED,On,rescuing,medium,,
TRUCK_091,2025-06-27T13:20:39.788748,15.890195,70.817781,1.2,61.01,17.5,False,On,OVERCOOLED,On,normal,none,False,48.22
TRUCK_070,2025-06-27T13:20:44.788748,36.99711,75.906624,5.47,51.28,37.71,False,On,NORMAL,On,normal,none,,
TRUCK_080,2025-06-27T13:20:46.788748,18.872966,80.756423,5.83,50.7,73.64,False,On,NORMAL,On,normal,none,,
TRUCK_082,2025-06-27T13:20:53.788748,35.327734,86.00407,-18.31,65.02,81.2,False,On,OVERCOOLED,On,normal,none,False,17.1
TRUCK_019,2025-06-27T13:20:59.788748,32.320199,86.4591,7.66,63.04,88.74,True,On,NORMAL,On,normal,none,True,48.1
TRUCK_021,2025-06-27T13:21:05.788748,34.242434,85.386538,-16.27,79.7,32.87,False,On,NORMAL,On,normal,none,False,12.23
TRUCK_088,2025-06-27T13:21:07.788748,20.540296,71.092033,1.85,45.45,31.83,False,On,OVERCOOLED,On,normal,none,,
TRUCK_054,2025-06-27T13:21:36.788748,10.492585,70.315545,6.64,59.38,59.47,True,Off,BREACH,On,normal,none,,
TRUCK_079,2025-06-27T13:21:36.788748,30.273762,74.614844,0.81,56.04,99.39,False,On,OVERCOOLED,On,normal,none,,
TRUCK_070,2025-06-27T13:21:44.788748,17.596641,95.413093,6.82,59.24,67.37,False,On,NORMAL,On,normal,none,,
TRUCK_032,2025-06-27T13:21:51.788748,34.364449,78.15689,2.18,46.93,52.47,False,On,NORMAL,On,normal,none,,
TRUCK_056,2025-06-27T13:21:53.788748,13.937078,81.247546,14.34,60.75,55.02,False,On,OVERCOOLED,On,normal,none,,
TRUCK_081,2025-06-27T13:21:57.788748,36.535879,70.779792,3.83,51.16,84.17,False,On,NORMAL,On,normal,none,,
TRUCK_053,2025-06-27T13:21:59.788748,20.232753,92.292078,3.7,42.74,1.92,False,On,NORMAL,On,fault,medium,,
TRUCK_010,2025-06-27T13:22:14.788748,31.952123,88.486928,5.78,79.24,43.18,False,On,NORMAL,On,normal,none,,
TRUCK_080,2025-06-27T13:22:14.788748,33.760095,70.757293,9.66,79.07,75.34,False,On,BREACH,On,normal,none,,
TRUCK_089,2025-06-27T13:22:16.788748,9.391644,82.783456,8.23,71.25,32.25,False,On,BREACH,On,rescuing,medium,True,32.5
TRUCK_064,2025-06-27T13:22:18.788748,23.512862,94.858465,15.45,72.31,91.8,False,On,NORMAL,On,normal,none,True,22.19
TRUCK_040,2025-06-27T13:22:20.788748,31.210549,95.77201,-17.63,74.5,18.34,False,On,NORMAL,On,normal,none,,
TRUCK_095,2025-06-27T13:22:21.788748,33.162223,82.876202,8.06,62.72,98.73,False,On,BREACH,On,normal,none,,
TRUCK_023,2025-06-27T13:22:26.788748,29.998012,78.571883,5.73,46.21,66.52,False,On,NORMAL,On,normal,none,,
TRUCK_027,2025-06-27T13:22:26.788748,28.843062,88.125322,8.62,51.54,65.63,False,On,BREACH,On,normal,none,False,32.44
TRUCK_092,2025-06-27T13:22:26.788748,16.064038,74.738495,7.9,55.29,89.42,False,On,NORMAL,On,normal,none,False,47.21
TRUCK_090,2025-06-27T13:22:37.788748,13.978363,86.714124,4.41,55.81,32.3,False,On,NORMAL,On,normal,none,True,45.28
TRUCK_014,2025-06-27T13:22:55.788748,26.754479,79.922772,3.51,72.67,32.9,False,On,NORMAL,On,normal,none,True,30.64
TRUCK_062,2025-06-27T13:23:11.788748,22.061875,79.907895,7.78,47.62,43.25,False,On,NORMAL,On,normal,none,,
TRUCK_093,2025-06-27T13:23:20.788748,23.395902,83.886961,3.0,45.65,43.39,False,On,NORMAL,On,normal,none,,
TRUCK_026,2025-06-27T13:23:22.788748,12.489417,89.1191,0.46,60.84,28.33,True,On,OVERCOOLED,On,normal,none,,
TRUCK_069,2025-06-27T13:23:31.788748,26.9554,83.372008,4.6,45.21,20.8,False,On,NORMAL,On,normal,none,,
TRUCK_028,2025-06-27T13:23:34.788748,30.982076,75.652142,-16.27,69.6,72.98,False,On,NORMAL,On,normal,none,,
TRUCK_057,2025-06-27T13:23:36.788748,31.97507,76.205847,5.42,52.41,94.64,False,On,NORMAL,On,normal,none,False,40.25
TRUCK_074,2025-06-27T13:23:41.788748,10.009413,74.714111,-16.37,75.51,75.88,False,Off,BREACH,On,normal,none,,
TRUCK_029,2025-06-27T13:23:45.788748,27.261428,77.13521,18.96,78.91,17.06,False,On,NORMAL,On,normal,none,False,24.96
TRUCK_059,2025-06-27T13:23:47.788748,30.531745,80.342423,2.37,74.53,57.33,False,On,NORMAL,On,normal,none,True,16.47
TRUCK_088,2025-06-27T13:23:56.788748,25.569717,84.560584,1.53,44.21,34.28,False,On,OVERCOOLED,On,normal,none,,
TRUCK_060,2025-06-27T13:24:05.788748,17.477922,70.87084,9.62,69.31,39.8,False,On,BREACH,On,normal,none,,
TRUCK_075,2025-06-27T13:24:14.788748,26.609742,96.750166,6.12,45.7,54.28,False,On,NORMAL,On,normal,none,False,16.12
TRUCK_041,2025-06-27T13:24:28.788748,21.927641,90.034978,0.61,63.26,92.19,False,On,OVERCOOLED,On,normal,none,,
TRUCK_039,2025-06-27T13:24:34.788748,28.210234,70.337763,24.8,59.86,2.21,False,On,NORMAL,On,fault,medium,,
TRUCK_076,2025-06-27T13:24:40.788748,37.021325,92.160735,5.28,53.51,50.4,False,On,NORMAL,On,normal,none,False,40.41
TRUCK_077,2025-06-27T13:24:40.788748,10.559345,73.640767,7.02,46.6,67.1,False,On,NORMAL,On,normal,none,,
TRUCK_049,2025-06-27T13:24:44.788748,18.910468,96.44234,2.82,42.95,18.27,False,On,NORMAL,On,normal,none,,
TRUCK_072,2025-06-27T13:24:48.788748,31.399772,72.175701,8.46,48.15,79.22,False,On,BREACH,On,normal,none,False,8.62
TRUCK_042,2025-06-27T13:25:02.788748,18.336158,74.48631,7.59,68.03,40.91,True,On,NORMAL,On,normal,none,True,27.26
TRUCK_086,2025-06-27T13:25:10.788748,34.499632,89.619594,14.69,69.23,32.95,False,On,OVERCOOLED,On,normal,none,,
TRUCK_038,2025-06-27T13:25:21.788748,15.250207,93.91069,8.75,72.9,71.26,False,On,BREACH,On,normal,none,,
TRUCK_043,2025-06-27T13:25:25.788748,15.214574,79.483034,-17.27,45.55,96.41,False,On,NORMAL,On,normal,none,,
TRUCK_008,2025-06-27T13:25:34.788748,30.520753,97.19083,8.12,40.52,71.39,True,On,BREACH,On,normal,none,,
TRUCK_099,2025-06-27T13:25:38.788748,25.13789,88.16611,-19.8,68.95,14.54,False,On,OVERCOOLED,On,normal,none,,
TRUCK_065,2025-06-27T13:25:40.788748,11.043015,75.666809,20.72,65.69,27.5,False,On,NORMAL,On,normal,none,False,8.84
TRUCK_020,2025-06-27T13:25:42.788748,23.798674,92.629498,5.91,60.4,84.25,False,On,NORMAL,On,normal,none,,
TRUCK_016,2025-06-27T13:25:54.788748,33.333417,69.442364,4.57,59.81,1.92,False,On,NORMAL,On,fault,medium,,
TRUCK_063,2025-06-27T13:26:06.788748,11.11077,68.952492,3.42,42.12,75.78,False,On,NORMAL,On,rescuing,medium,False,11.97
TRUCK_078,2025-06-27T13:26:09.788748,26.289747,77.358516,7.5,67.95,48.95,False,On,NORMAL,On,normal,none,True,9.1
TRUCK_036,2025-06-27T13:26:13.788748,23.117132,84.209494,1.85,60.09,80.6,False,On,OVERCOOLED,On,normal,none,True,49.06
TRUCK_025,2025-06-27T13:26:27.788748,29.516172,70.326334,8.99,46.68,77.21,False,On,BREACH,On,normal,none,,
TRUCK_001,2025-06-27T13:26:28.788748,34.682583,92.159592,7.45,75.07,23.13,False,On,NORMAL,On,normal,none,True,13.75
TRUCK_087,2025-06-27T13:26:28.788748,33.477074,92.85204,2.27,45.98,21.38,True,On,NORMAL,On,shock,low,True,13.7
TRUCK_068,2025-06-27T13:26:30.788748,28.19527,95.125887,7.72,57.41,16.56,False,On,NORMAL,On,normal,none,False,33.57
